lineItem/UsageStartDate,lineItem/ProductCode,product/region,lineItem/UnblendedCost,lineItem/ResourceId,resourceTags/environment,resourceTags/team
9/23/2025,AmazonRDS,us-east-1,52.78,amazonrds-3bh9ae6b9,staging,engineering
9/23/2025,AmazonRDS,eu-west-1,24.16,amazonrds-2ezvhxlur,production,data
9/23/2025,AmazonRDS,eu-west-1,67.8,amazonrds-kwi6926wm,production,data
9/23/2025,AmazonDynamoDB,us-west-2,22.95,amazondynamodb-wj0649p57,production,platform
9/23/2025,AmazonEC2,ap-southeast-1,70.6,amazonec2-ci7yyv9pg,staging,data
9/23/2025,AmazonS3,us-east-1,23.79,amazons3-51bs6gg39,development,data
9/23/2025,AmazonRDS,ap-southeast-1,52.7,amazonrds-lh4pst1rt,staging,data
9/23/2025,AmazonS3,us-east-1,11.31,amazons3-fsl44gg88,production,data
9/23/2025,AmazonRDS,eu-west-1,27.23,amazonrds-vxyfarffc,production,engineering
9/23/2025,AmazonRDS,us-east-1,48.44,amazonrds-nlqunbp8x,production,engineering
9/23/2025,AmazonEC2,us-west-2,43.96,amazonec2-jvo4y4d32,production,platform
9/24/2025,AmazonS3,us-west-2,38.99,amazons3-8vmhhidgb,staging,engineering
9/24/2025,AmazonCloudFront,us-east-1,89.67,amazoncloudfront-h5tchgwo4,development,platform
9/24/2025,AmazonDynamoDB,eu-west-1,87.68,amazondynamodb-k7r07j6n9,development,data
9/24/2025,AmazonDynamoDB,us-east-1,106.39,amazondynamodb-njoyplzqf,production,engineering
9/24/2025,AmazonRDS,eu-west-1,107.55,amazonrds-v4r4faiwx,development,platform
9/24/2025,AmazonDynamoDB,us-east-1,39.4,amazondynamodb-rq5o6jalo,staging,engineering
9/24/2025,AmazonRDS,ap-southeast-1,78.27,amazonrds-bnust4n27,production,data
9/24/2025,AmazonS3,ap-southeast-1,30.93,amazons3-7ef8tz6fj,production,platform
9/24/2025,AmazonDynamoDB,us-east-1,70.62,amazondynamodb-d45mb5uzc,staging,data
9/24/2025,AmazonEC2,us-east-1,19.06,amazonec2-57azvgpgf,staging,data
9/25/2025,AmazonDynamoDB,us-west-2,43.55,amazondynamodb-jmw55jup3,staging,data
9/25/2025,AmazonCloudFront,us-east-1,15.91,amazoncloudfront-4tiy2cjw4,staging,engineering
9/25/2025,AmazonS3,eu-west-1,43.23,amazons3-do1s1ox00,staging,engineering
9/25/2025,AmazonRDS,ap-southeast-1,18.23,amazonrds-b1n6qvz4b,production,engineering
9/25/2025,AmazonDynamoDB,us-west-2,105.11,amazondynamodb-6gvjyjf4k,production,engineering
9/25/2025,AmazonEC2,eu-west-1,54.17,amazonec2-vzym2nb7u,staging,data
9/25/2025,AmazonS3,us-west-2,17.27,amazons3-u69pjbasw,development,engineering
9/25/2025,AWSLambda,eu-west-1,88.22,awslambda-xe1yxc0ue,production,engineering
9/25/2025,AmazonDynamoDB,us-east-1,89.68,amazondynamodb-2mu8vdz2f,production,platform
9/25/2025,AmazonEC2,us-east-1,83.85,amazonec2-f371aevuw,staging,platform
9/25/2025,AmazonCloudFront,ap-southeast-1,46.42,amazoncloudfront-df2yxpe5s,production,engineering
9/25/2025,AmazonRDS,ap-southeast-1,72.09,amazonrds-xcp6k9mzk,development,engineering
9/26/2025,AmazonCloudFront,us-east-1,64.57,amazoncloudfront-ukdko1hpf,development,engineering
9/26/2025,AmazonS3,ap-southeast-1,85.71,amazons3-oxrsk5pil,staging,platform
9/26/2025,AmazonRDS,us-west-2,86.19,amazonrds-1c049f38l,development,platform
9/26/2025,AmazonS3,us-east-1,237.65,amazons3-6z5vx3s1z,staging,engineering
9/26/2025,AmazonCloudFront,ap-southeast-1,47.85,amazoncloudfront-54e2bpjk5,staging,platform
9/26/2025,AmazonCloudFront,ap-southeast-1,83.48,amazoncloudfront-kasjeu4b6,development,platform
9/26/2025,AmazonDynamoDB,ap-southeast-1,12.52,amazondynamodb-z1f5kh1d1,production,data
9/26/2025,AWSLambda,ap-southeast-1,75.44,awslambda-xk79s97n7,development,platform
9/26/2025,AmazonEC2,eu-west-1,95.56,amazonec2-qndj0ea8p,development,engineering
9/26/2025,AWSLambda,us-west-2,53.38,awslambda-wxolkuzul,development,platform
9/27/2025,AmazonCloudFront,us-east-1,55.63,amazoncloudfront-emo9zvi7o,development,data
9/27/2025,AmazonRDS,eu-west-1,66.87,amazonrds-esx7ujeje,staging,platform
9/27/2025,AmazonDynamoDB,us-east-1,15.29,amazondynamodb-a6uasxmaa,staging,data
9/27/2025,AmazonEC2,us-east-1,55.61,amazonec2-c03sz71tj,staging,platform
9/27/2025,AmazonRDS,ap-southeast-1,90.52,amazonrds-6w591tbi4,staging,data
9/27/2025,AmazonCloudFront,us-west-2,98.58,amazoncloudfront-0md3swchk,staging,data
9/27/2025,AmazonS3,eu-west-1,127.32,amazons3-rhva208g8,staging,engineering
9/27/2025,AmazonEC2,eu-west-1,90.49,amazonec2-75regbkos,production,data
9/27/2025,AmazonEC2,eu-west-1,108.9,amazonec2-m4g7j3i7h,production,platform
9/27/2025,AmazonEC2,us-east-1,51.25,amazonec2-8gtap9d3r,development,platform
9/27/2025,AmazonS3,us-east-1,145.53,amazons3-s02mllduo,staging,engineering
9/27/2025,AmazonRDS,ap-southeast-1,47.55,amazonrds-jpjmx5hqd,development,engineering
9/27/2025,AWSLambda,us-east-1,108.22,awslambda-qnwxdy7ca,production,engineering
9/27/2025,AmazonEC2,ap-southeast-1,71.61,amazonec2-ftepu12s9,production,data
9/28/2025,AWSLambda,us-west-2,103.78,awslambda-6kvghlu1n,development,platform
9/28/2025,AWSLambda,eu-west-1,42.9,awslambda-o7czb78ao,development,platform
9/28/2025,AmazonS3,eu-west-1,131.82,amazons3-hbco33ksm,development,data
9/28/2025,AmazonCloudFront,us-west-2,37.89,amazoncloudfront-qqaui43e2,production,data
9/28/2025,AmazonS3,us-west-2,28.89,amazons3-3smj9mcu3,staging,platform
9/28/2025,AmazonDynamoDB,us-east-1,57.66,amazondynamodb-ww92735w2,development,engineering
9/28/2025,AmazonEC2,us-west-2,31.6,amazonec2-g4035nt2e,development,data
9/28/2025,AWSLambda,us-east-1,79.97,awslambda-ue774sla9,staging,platform
9/28/2025,AmazonEC2,us-west-2,72.85,amazonec2-qlr2lua6m,development,engineering
9/28/2025,AWSLambda,us-west-2,76.05,awslambda-60y7e5k69,production,platform
9/28/2025,AmazonEC2,eu-west-1,109.02,amazonec2-70x1i6mxs,development,platform
9/28/2025,AmazonS3,eu-west-1,47.69,amazons3-jw6emm1r3,production,engineering
9/28/2025,AmazonDynamoDB,us-west-2,108.79,amazondynamodb-uy1s6f8h7,staging,data
9/29/2025,AmazonEC2,eu-west-1,91.13,amazonec2-elkje2s5j,staging,engineering
9/29/2025,AmazonRDS,us-east-1,38.22,amazonrds-ml7fsb27q,development,data
9/29/2025,AmazonEC2,us-east-1,99.43,amazonec2-7x19itu5h,staging,platform
9/29/2025,AmazonDynamoDB,us-east-1,66.32,amazondynamodb-r3qvy0jgz,production,engineering
9/29/2025,AWSLambda,us-east-1,24.28,awslambda-3mfz54e70,development,data
9/29/2025,AmazonCloudFront,eu-west-1,54.53,amazoncloudfront-bihuy5i9u,development,data
9/29/2025,AmazonEC2,eu-west-1,51.9,amazonec2-23eq103vo,production,data
9/29/2025,AmazonDynamoDB,us-west-2,21.47,amazondynamodb-rbr5jt5t1,development,engineering
9/29/2025,AmazonCloudFront,eu-west-1,98,amazoncloudfront-gbwmkik60,production,data
9/29/2025,AmazonCloudFront,us-east-1,21.37,amazoncloudfront-i8rh4s215,development,engineering
9/29/2025,AmazonRDS,ap-southeast-1,48.12,amazonrds-8x3ww0f4r,production,platform
9/30/2025,AWSLambda,ap-southeast-1,11.25,awslambda-rfutimg5p,development,data
9/30/2025,AmazonCloudFront,us-west-2,61.73,amazoncloudfront-r5yxt9a7t,production,engineering
9/30/2025,AWSLambda,us-west-2,55.47,awslambda-ge6gaek94,development,engineering
9/30/2025,AmazonS3,eu-west-1,42.68,amazons3-r5hiykovk,development,data
9/30/2025,AmazonEC2,us-east-1,98.02,amazonec2-5z2ps926c,development,platform
9/30/2025,AmazonDynamoDB,us-east-1,95.75,amazondynamodb-ta1i19vmq,production,data
9/30/2025,AmazonDynamoDB,ap-southeast-1,30.44,amazondynamodb-zva53yc03,staging,platform
9/30/2025,AmazonEC2,us-west-2,37.77,amazonec2-wu97fb1b3,staging,platform
9/30/2025,AmazonS3,ap-southeast-1,135.12,amazons3-tzfyacb8l,development,data
9/30/2025,AWSLambda,eu-west-1,18.18,awslambda-5gpjiq66c,production,platform
9/30/2025,AmazonRDS,us-west-2,16.04,amazonrds-blcjvummm,staging,data
9/30/2025,AmazonDynamoDB,us-east-1,78.79,amazondynamodb-l3r4u4wx2,production,engineering
9/30/2025,AmazonCloudFront,eu-west-1,71.59,amazoncloudfront-9zt5u1aqq,development,data
9/30/2025,AmazonS3,us-east-1,64,amazons3-iah3zp0b4,staging,platform
9/30/2025,AmazonEC2,us-east-1,67.38,amazonec2-swkk8grks,staging,data
10/1/2025,AmazonRDS,ap-southeast-1,17.68,amazonrds-tek4evpb9,production,platform
10/1/2025,AmazonDynamoDB,eu-west-1,38.9,amazondynamodb-v5w9aft68,production,data
10/1/2025,AWSLambda,eu-west-1,69.65,awslambda-fcuqjwsch,development,platform
10/1/2025,AmazonEC2,us-east-1,42.16,amazonec2-ok1dr6dj7,staging,data
10/1/2025,AmazonS3,ap-southeast-1,28.98,amazons3-kqvstzm2c,development,platform
10/1/2025,AmazonRDS,us-west-2,62.02,amazonrds-j9rkgww26,staging,platform
10/1/2025,AmazonS3,us-west-2,130.41,amazons3-vetwwpf8k,staging,engineering
10/1/2025,AmazonRDS,ap-southeast-1,70.11,amazonrds-8jvykoayc,staging,engineering
10/1/2025,AWSLambda,us-east-1,96.72,awslambda-klbe7w100,production,data
10/1/2025,AmazonEC2,ap-southeast-1,24.06,amazonec2-2eu53z2yb,development,platform
10/1/2025,AmazonEC2,us-west-2,40,amazonec2-gfwul41ol,production,platform
10/1/2025,AmazonEC2,us-east-1,11.28,amazonec2-3pklhzddq,staging,data
10/2/2025,AmazonS3,eu-west-1,84.69,amazons3-13cv2hkta,production,engineering
10/2/2025,AWSLambda,us-east-1,54.38,awslambda-ahugv4os3,development,platform
10/2/2025,AmazonDynamoDB,eu-west-1,63.46,amazondynamodb-kz0lqub8g,development,data
10/2/2025,AWSLambda,eu-west-1,56.77,awslambda-4xhu86jmo,production,platform
10/2/2025,AWSLambda,ap-southeast-1,48.31,awslambda-385fc9lo6,staging,platform
10/2/2025,AmazonDynamoDB,us-west-2,49.51,amazondynamodb-2xsw5fm01,development,engineering
10/2/2025,AmazonRDS,eu-west-1,34.82,amazonrds-7o8wokfhb,staging,data
10/2/2025,AmazonCloudFront,us-east-1,62.15,amazoncloudfront-utof0czrv,staging,data
10/2/2025,AmazonDynamoDB,eu-west-1,109.2,amazondynamodb-x9bq8tctv,staging,data
10/2/2025,AmazonCloudFront,us-east-1,108.37,amazoncloudfront-bi8pacw3b,production,engineering
10/2/2025,AmazonEC2,eu-west-1,31.3,amazonec2-euvtgg8v0,production,data
10/2/2025,AWSLambda,us-west-2,92.76,awslambda-5srqhvzi7,production,data
10/2/2025,AmazonDynamoDB,ap-southeast-1,93.4,amazondynamodb-5oqtvxjzl,development,platform
10/2/2025,AmazonDynamoDB,ap-southeast-1,80.63,amazondynamodb-kipch6zpt,production,engineering
10/2/2025,AmazonS3,us-east-1,95.5,amazons3-m6s5g6lxo,staging,data
10/3/2025,AmazonCloudFront,ap-southeast-1,56.81,amazoncloudfront-4jzderu6l,development,engineering
10/3/2025,AmazonS3,us-east-1,70.38,amazons3-iu46c7c6i,production,data
10/3/2025,AmazonS3,us-east-1,12.03,amazons3-wa83teifw,staging,engineering
10/3/2025,AmazonEC2,us-east-1,61.06,amazonec2-qjzn6llwo,development,platform
10/3/2025,AmazonDynamoDB,eu-west-1,85.29,amazondynamodb-1sopsqoft,production,platform
10/3/2025,AmazonRDS,eu-west-1,10.79,amazonrds-yaeug6k28,production,platform
10/3/2025,AmazonS3,us-east-1,84.36,amazons3-drzi2go6u,production,data
10/3/2025,AmazonEC2,us-west-2,23.93,amazonec2-hcuptm3kq,staging,engineering
10/3/2025,AWSLambda,eu-west-1,107.51,awslambda-ac4zh35vn,production,engineering
10/3/2025,AmazonS3,us-west-2,53.35,amazons3-c3w9gbt6z,production,engineering
10/3/2025,AmazonS3,ap-southeast-1,50.56,amazons3-8jujtwx9b,production,data
10/3/2025,AWSLambda,ap-southeast-1,36.84,awslambda-r99ip02ms,production,engineering
10/3/2025,AmazonS3,us-east-1,14.32,amazons3-wqbbd6nzt,staging,engineering
10/3/2025,AmazonS3,ap-southeast-1,35.25,amazons3-atr4211p1,staging,platform
10/3/2025,AmazonS3,ap-southeast-1,60.78,amazons3-ajbs9b5zv,staging,engineering
10/4/2025,AmazonRDS,eu-west-1,47.01,amazonrds-pfni1c6t4,development,platform
10/4/2025,AmazonS3,ap-southeast-1,76.19,amazons3-8ggsvkvgl,staging,platform
10/4/2025,AmazonRDS,us-east-1,53.05,amazonrds-nm4ws8gec,staging,data
10/4/2025,AmazonDynamoDB,us-west-2,83.35,amazondynamodb-5lmb94nhl,development,engineering
10/4/2025,AmazonRDS,us-east-1,22.34,amazonrds-39hlghwb7,production,data
10/4/2025,AmazonDynamoDB,eu-west-1,14.91,amazondynamodb-hw17my82b,development,data
10/4/2025,AmazonS3,us-west-2,94.54,amazons3-kc3fgw8yr,staging,data
10/4/2025,AmazonS3,us-west-2,91.94,amazons3-8d8hs0mjf,staging,platform
10/4/2025,AmazonCloudFront,eu-west-1,62.6,amazoncloudfront-d09n2yntz,production,platform
10/4/2025,AmazonS3,us-west-2,63.85,amazons3-pqmzpm6yy,production,engineering
10/4/2025,AmazonCloudFront,us-east-1,15.72,amazoncloudfront-0it5ulxg6,production,platform
10/5/2025,AmazonEC2,ap-southeast-1,105.71,amazonec2-rqluvqqcs,production,platform
10/5/2025,AmazonDynamoDB,eu-west-1,63.04,amazondynamodb-hgc9c1hqe,production,data
10/5/2025,AmazonEC2,us-east-1,45.99,amazonec2-fwgdcj7fg,development,platform
10/5/2025,AmazonS3,ap-southeast-1,10.2,amazons3-b7p9h07ue,production,data
10/5/2025,AmazonS3,ap-southeast-1,77.3,amazons3-msdzr50bo,production,platform
10/5/2025,AmazonDynamoDB,us-west-2,13.5,amazondynamodb-wss52ele7,production,data
10/5/2025,AmazonEC2,us-east-1,22.26,amazonec2-sexw8zbbo,staging,engineering
10/5/2025,AmazonCloudFront,us-east-1,35.72,amazoncloudfront-mvbw7sda7,development,engineering
10/5/2025,AmazonRDS,eu-west-1,49.5,amazonrds-dvndhdws3,development,platform
10/5/2025,AWSLambda,us-west-2,28.08,awslambda-ygn56jz9v,production,data
10/5/2025,AmazonCloudFront,ap-southeast-1,101.4,amazoncloudfront-f2a4j97mg,development,platform
10/5/2025,AWSLambda,us-west-2,92.66,awslambda-6tbq1sqzo,staging,data
10/5/2025,AmazonCloudFront,us-west-2,50008.01,amazoncloudfront-52yvuzgxz,production,engineering
10/5/2025,AmazonDynamoDB,us-east-1,86.47,amazondynamodb-wpl2kbamr,production,data
10/5/2025,AmazonCloudFront,eu-west-1,80.06,amazoncloudfront-yg82r9s76,development,engineering
10/5/2025,AmazonDynamoDB,eu-west-1,65.25,amazondynamodb-rzrfmfwm5,production,platform
10/6/2025,AmazonCloudFront,eu-west-1,36.9,amazoncloudfront-7bmwidne1,staging,data
10/6/2025,AmazonS3,ap-southeast-1,83,amazons3-0bwdhtdqz,development,engineering
10/6/2025,AWSLambda,us-east-1,57.36,awslambda-we8besc6c,production,platform
10/6/2025,AmazonEC2,ap-southeast-1,56.64,amazonec2-1jg8bpz3b,production,engineering
10/6/2025,AmazonEC2,us-east-1,18.64,amazonec2-ilro7aw41,development,data
10/6/2025,AmazonS3,ap-southeast-1,79.99,amazons3-wu92v3tg2,production,platform
10/6/2025,AmazonDynamoDB,us-east-1,54.82,amazondynamodb-1nj4su17w,production,data
10/6/2025,AmazonDynamoDB,eu-west-1,10.83,amazondynamodb-5mqnujiuf,staging,engineering
10/6/2025,AmazonEC2,us-west-2,20.36,amazonec2-hmuck7qce,staging,data
10/6/2025,AWSLambda,us-east-1,11.63,awslambda-imrian2f8,development,data
10/7/2025,AmazonS3,ap-southeast-1,68.02,amazons3-p46w7si4c,production,data
10/7/2025,AmazonRDS,us-west-2,86.12,amazonrds-w21ry42aw,production,engineering
10/7/2025,AmazonS3,eu-west-1,31.99,amazons3-styzdryvm,staging,engineering
10/7/2025,AmazonCloudFront,us-west-2,57.8,amazoncloudfront-7k9gp0sl7,development,platform
10/7/2025,AmazonEC2,us-east-1,100.17,amazonec2-c0gwnnff7,production,engineering
10/7/2025,AmazonS3,us-west-2,79.01,amazons3-kys9gtxj8,staging,platform
10/7/2025,AmazonEC2,ap-southeast-1,77.94,amazonec2-ezvdnvwwr,staging,engineering
10/7/2025,AmazonDynamoDB,ap-southeast-1,102.42,amazondynamodb-uwxxexe0z,staging,platform
10/7/2025,AmazonCloudFront,eu-west-1,35.35,amazoncloudfront-zfl3g0nvp,development,platform
10/7/2025,AmazonCloudFront,eu-west-1,46.68,amazoncloudfront-0sr4le9jx,development,data
10/7/2025,AmazonCloudFront,ap-southeast-1,65.44,amazoncloudfront-05m29p5cj,production,platform
10/7/2025,AmazonCloudFront,us-west-2,11.9,amazoncloudfront-jfk7khl44,production,data
10/7/2025,AmazonS3,ap-southeast-1,53.33,amazons3-ip7hxkzq7,development,data
10/7/2025,AmazonRDS,eu-west-1,106.68,amazonrds-gs2e1jsvc,development,platform
10/7/2025,AmazonEC2,us-west-2,105.73,amazonec2-5l2kzmbb1,development,platform
10/7/2025,AmazonDynamoDB,us-east-1,47.05,amazondynamodb-rlkfjddel,production,data
10/7/2025,AmazonDynamoDB,us-west-2,102.77,amazondynamodb-lml1gpyx8,development,data
10/7/2025,AmazonS3,us-east-1,87.5,amazons3-k2wepd2c5,production,engineering
10/8/2025,AmazonRDS,ap-southeast-1,37.14,amazonrds-prpcq54cr,staging,platform
10/8/2025,AWSLambda,eu-west-1,85.81,awslambda-cei3e8xs9,development,engineering
10/8/2025,AmazonDynamoDB,us-east-1,70.44,amazondynamodb-ivm617ooi,development,engineering
10/8/2025,AmazonCloudFront,us-west-2,62.06,amazoncloudfront-nyf6dcotw,staging,data
10/8/2025,AmazonEC2,us-west-2,51.81,amazonec2-7rpcog4q8,development,data
10/8/2025,AmazonEC2,ap-southeast-1,61.84,amazonec2-bmtp70iff,development,engineering
10/8/2025,AWSLambda,us-west-2,39.53,awslambda-3mnsny1fu,staging,engineering
10/8/2025,AmazonRDS,us-west-2,99.89,amazonrds-uqsujaif7,production,engineering
10/8/2025,AmazonEC2,us-west-2,50.86,amazonec2-b59fz4lbf,production,engineering
10/8/2025,AmazonS3,us-west-2,104.33,amazons3-8fv3h6ro8,development,engineering
10/8/2025,AmazonRDS,eu-west-1,85.77,amazonrds-pwrfu31el,staging,data
10/8/2025,AmazonRDS,ap-southeast-1,102.83,amazonrds-gi1g9maow,staging,engineering
10/8/2025,AWSLambda,us-east-1,41.54,awslambda-b2s5v9bbf,production,platform
10/8/2025,AWSLambda,us-west-2,42.98,awslambda-w41295vxu,staging,platform
10/8/2025,AWSLambda,us-east-1,74.9,awslambda-ug78w7ql0,staging,platform
10/8/2025,AmazonS3,eu-west-1,80.74,amazons3-zb2f6e7tj,production,engineering
10/8/2025,AmazonEC2,us-east-1,11.28,amazonec2-rt5a6ul5d,production,engineering
10/8/2025,AmazonCloudFront,ap-southeast-1,109.03,amazoncloudfront-b985ofx28,staging,engineering
10/9/2025,AmazonDynamoDB,ap-southeast-1,99.22,amazondynamodb-ipgv6ii4s,production,data
10/9/2025,AmazonS3,eu-west-1,28.87,amazons3-75mkb8owf,staging,data
10/9/2025,AmazonEC2,eu-west-1,45.91,amazonec2-gnqpsxenl,development,data
10/9/2025,AmazonS3,ap-southeast-1,100.37,amazons3-irb1ltz02,development,engineering
10/9/2025,AWSLambda,us-east-1,63.36,awslambda-ptoq8xzzp,production,engineering
10/9/2025,AmazonEC2,us-east-1,93.44,amazonec2-bvkw2rov8,staging,platform
10/9/2025,AWSLambda,ap-southeast-1,78.13,awslambda-pmimz9hwb,development,data
10/9/2025,AmazonRDS,us-east-1,51.28,amazonrds-77271anui,staging,platform
10/9/2025,AWSLambda,eu-west-1,25.98,awslambda-30b1nmta3,development,data
10/9/2025,AmazonS3,us-west-2,80.09,amazons3-479l3z1eq,staging,platform
10/10/2025,AmazonCloudFront,us-east-1,12.11,amazoncloudfront-y6lq71ily,development,engineering
10/10/2025,AmazonEC2,eu-west-1,25.2,amazonec2-pb1dbu144,production,data
10/10/2025,AWSLambda,ap-southeast-1,48.29,awslambda-nyw2pvc6s,staging,platform
10/10/2025,AmazonCloudFront,us-east-1,103.65,amazoncloudfront-ffkm1fzlu,production,engineering
10/10/2025,AmazonCloudFront,ap-southeast-1,42.22,amazoncloudfront-g772xqvrh,development,data
10/10/2025,AmazonDynamoDB,eu-west-1,43.86,amazondynamodb-dkbqkp4er,development,platform
10/10/2025,AmazonRDS,us-east-1,77.29,amazonrds-7ko9vlskv,staging,engineering
10/10/2025,AmazonS3,us-east-1,10.56,amazons3-qgcndil83,development,platform
10/10/2025,AmazonS3,us-east-1,108.83,amazons3-s52nutc48,development,engineering
10/10/2025,AmazonEC2,us-west-2,36.23,amazonec2-epvh1cltn,production,platform
10/10/2025,AmazonEC2,us-west-2,80.09,amazonec2-cqhwfo9i6,production,platform
10/10/2025,AmazonS3,eu-west-1,75.63,amazons3-5vj9aa3by,development,platform
10/10/2025,AWSLambda,eu-west-1,103.16,awslambda-niztl3tgl,production,platform
10/11/2025,AmazonRDS,us-east-1,57.13,amazonrds-k6a9dmf2f,development,engineering
10/11/2025,AWSLambda,us-west-2,59.76,awslambda-2oqurktbu,production,platform
10/11/2025,AWSLambda,eu-west-1,43.3,awslambda-7465bnqpy,staging,engineering
10/11/2025,AWSLambda,us-west-2,59.7,awslambda-mdmgmek5r,development,platform
10/11/2025,AmazonCloudFront,us-east-1,63.58,amazoncloudfront-2hx17hyg7,production,engineering
10/11/2025,AmazonCloudFront,us-east-1,34.36,amazoncloudfront-xrxrz1rhd,production,data
10/11/2025,AmazonS3,ap-southeast-1,67.48,amazons3-z8vulnwkx,production,engineering
10/11/2025,AmazonCloudFront,ap-southeast-1,44.56,amazoncloudfront-yhvr1bodh,production,engineering
10/11/2025,AmazonCloudFront,us-east-1,63.4,amazoncloudfront-3qq62pwvt,staging,engineering
10/11/2025,AmazonS3,us-east-1,32.3,amazons3-vykvso6nf,development,engineering
10/11/2025,AmazonS3,eu-west-1,20.69,amazons3-p5y2vhigc,development,data
10/11/2025,AmazonCloudFront,eu-west-1,92.53,amazoncloudfront-2iy7vmtec,staging,data
10/12/2025,AmazonCloudFront,eu-west-1,45.31,amazoncloudfront-12sqx7whu,staging,engineering
10/12/2025,AmazonCloudFront,ap-southeast-1,102.53,amazoncloudfront-wotp11qxk,development,engineering
10/12/2025,AmazonDynamoDB,us-east-1,60.4,amazondynamodb-oansk58y0,production,engineering
10/12/2025,AmazonRDS,ap-southeast-1,94.57,amazonrds-c591k2lnn,production,data
10/12/2025,AmazonEC2,us-west-2,76.98,amazonec2-yoc4y806c,production,data
10/12/2025,AmazonDynamoDB,ap-southeast-1,73.61,amazondynamodb-xjdkuz2r3,production,engineering
10/12/2025,AmazonDynamoDB,us-west-2,29.14,amazondynamodb-l8v5di1g6,staging,engineering
10/12/2025,AmazonDynamoDB,us-west-2,38.61,amazondynamodb-p2grk8tdc,staging,platform
10/12/2025,AmazonS3,us-east-1,94.5,amazons3-i5y1t7at3,staging,platform
10/12/2025,AmazonRDS,us-west-2,47.52,amazonrds-d4diedcgi,staging,platform
10/12/2025,AmazonS3,us-west-2,52.68,amazons3-8m39usmwe,development,platform
10/12/2025,AmazonEC2,eu-west-1,52.88,amazonec2-n7pwwwdtk,development,data
10/12/2025,AmazonDynamoDB,us-west-2,93.74,amazondynamodb-ikh1kgwfz,production,data
10/12/2025,AmazonCloudFront,us-east-1,57.45,amazoncloudfront-gr4t0a5s0,production,platform
10/13/2025,AmazonDynamoDB,us-east-1,102.13,amazondynamodb-zpytcbdq6,staging,platform
10/13/2025,AmazonS3,us-west-2,58.32,amazons3-m3k8psohh,development,platform
10/13/2025,AmazonEC2,ap-southeast-1,112.15,amazonec2-ndnbh67ju,production,engineering
10/13/2025,AmazonS3,eu-west-1,46.15,amazons3-7re0j5llb,development,platform
10/13/2025,AmazonDynamoDB,us-west-2,94.97,amazondynamodb-6sg32ifr0,development,engineering
10/13/2025,AmazonRDS,us-east-1,32.52,amazonrds-fz0yo1k37,staging,platform
10/13/2025,AmazonCloudFront,us-west-2,49.9,amazoncloudfront-wjxotchje,staging,engineering
10/13/2025,AmazonDynamoDB,eu-west-1,108.97,amazondynamodb-qz3hp2mk8,staging,data
10/13/2025,AmazonDynamoDB,us-east-1,59.34,amazondynamodb-jf0ut7t0a,staging,platform
10/13/2025,AmazonDynamoDB,eu-west-1,78.54,amazondynamodb-81aqacepd,production,data
10/13/2025,AmazonS3,ap-southeast-1,102.68,amazons3-9jek3cofg,staging,engineering
10/13/2025,AmazonRDS,ap-southeast-1,60.79,amazonrds-6aufy85yh,staging,data
10/13/2025,AmazonCloudFront,ap-southeast-1,22.81,amazoncloudfront-e9eftznmj,staging,data
10/13/2025,AmazonEC2,eu-west-1,79.09,amazonec2-j7kkf8kjk,development,engineering
10/13/2025,AmazonRDS,ap-southeast-1,53.16,amazonrds-h1ftns1cs,staging,platform
10/13/2025,AmazonEC2,ap-southeast-1,71.89,amazonec2-4i7eqlzmt,production,data
10/14/2025,AmazonRDS,us-east-1,105.48,amazonrds-e237imtg8,staging,engineering
10/14/2025,AmazonRDS,ap-southeast-1,95.01,amazonrds-ep3c30xej,production,platform
10/14/2025,AmazonEC2,eu-west-1,94.48,amazonec2-3vfb33uqd,production,platform
10/14/2025,AmazonS3,ap-southeast-1,49.78,amazons3-fbmha07tq,staging,platform
10/14/2025,AWSLambda,eu-west-1,91.39,awslambda-vuybb1ms1,staging,platform
10/14/2025,AmazonRDS,us-west-2,21.06,amazonrds-v2qzq8ozl,staging,data
10/14/2025,AmazonCloudFront,us-west-2,52.47,amazoncloudfront-8cylovbac,development,data
10/14/2025,AmazonCloudFront,ap-southeast-1,45.36,amazoncloudfront-cwesiptjp,staging,data
10/14/2025,AmazonDynamoDB,us-east-1,82.82,amazondynamodb-8z1414mu1,production,platform
10/14/2025,AmazonS3,ap-southeast-1,61,amazons3-j3foef0qq,staging,platform
10/14/2025,AmazonCloudFront,eu-west-1,106.02,amazoncloudfront-i6btb6eyh,production,engineering
10/14/2025,AmazonRDS,us-west-2,19.44,amazonrds-uymsipm6g,development,platform
10/14/2025,AmazonRDS,eu-west-1,33.47,amazonrds-ogyck6ui2,staging,platform
10/14/2025,AWSLambda,ap-southeast-1,94.65,awslambda-wjmrjetuz,development,data
10/14/2025,AmazonRDS,eu-west-1,63.53,amazonrds-40erizw8j,staging,data
10/14/2025,AmazonDynamoDB,eu-west-1,40.84,amazondynamodb-df74kyy8p,staging,data
10/14/2025,AmazonS3,us-east-1,76.81,amazons3-177hfj0ao,development,platform
10/14/2025,AmazonEC2,ap-southeast-1,103.97,amazonec2-jcupm2lgt,production,engineering
10/14/2025,AmazonS3,us-west-2,65.64,amazons3-bi8xjioii,development,platform
10/15/2025,AWSLambda,us-east-1,109.65,awslambda-1o2uslf6v,development,engineering
10/15/2025,AmazonDynamoDB,eu-west-1,79.42,amazondynamodb-fztx3ad8x,staging,engineering
